Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/es/kb/respuesta-en-modo-vacaciones,"6,230","5,259",00:03:53,"3,902",13.37%,77.88%,$0.00
/en-US/kb/thunderbird-help-cannot-encrypt,"6,215","5,030",00:03:29,"4,051",10.40%,61.27%,$0.00
/en-US/products/thunderbird/emails-thunderbird/read-send-and-organize-emails,"6,157","4,790",00:01:09,360,43.01%,20.01%,$0.00
/en-US/kb/creating-new-calendars,"6,136","5,604",00:05:15,"3,031",7.73%,67.91%,$0.00
/fr/kb/utilisez-lightning-avec-agenda-google,"6,130","4,712",00:04:43,"3,959",5.26%,67.73%,$0.00
/fr/kb/utiliser-plusieurs-profils-utilisateur,"6,116","5,264",00:04:34,"1,653",7.43%,54.56%,$0.00
/pl/kb/menedzer-hasel-jak-zapisywac-kasowac-i-zmieniac-hasla-thunderbird,"6,111","5,674",00:07:06,"4,513",5.80%,83.21%,$0.00
/en-US/kb/troubleshoot-mode-thunderbird,"6,106","5,494",00:05:22,"2,989",7.19%,61.78%,$0.00
/es/kb/bloquear-un-remitente,"6,080","5,446",00:06:21,"4,030",3.20%,82.96%,$0.00
/pl/kb/archiwizowanie-wiadomosci,"6,072","5,504",00:05:49,"4,406",5.65%,76.30%,$0.00
/ja/kb/troubleshoot-mode-thunderbird,"6,067","5,300",00:05:58,"3,953",7.84%,69.94%,$0.00
/lt/products/thunderbird,"6,056","2,984",00:00:22,"2,908",81.79%,45.87%,$0.00
/es/questions/new/thunderbird,"6,040","5,282",00:01:27,"3,835",54.03%,49.12%,$0.00
/pl/kb/zdalna-tresc-w-wiadomosciach,"5,974","5,308",00:05:53,"5,015",26.02%,84.52%,$0.00
/sr/products/thunderbird,"5,915","3,118",00:00:20,"3,029",78.15%,49.03%,$0.00
/it/kb/cambiare-visualizzazione-pannello-cartelle,"5,905","5,437",00:04:51,"4,098",7.34%,66.69%,$0.00
/de/kb/neue-kalender-erstellen,"5,869","5,275",00:04:39,"3,649",7.06%,70.23%,$0.00
/ja/kb/switching-folder-pane-view,"5,832","5,420",00:04:21,"3,979",21.03%,71.83%,$0.00
/en-US/kb/calendar-updates-issues-thunderbird,"5,830","5,026",00:05:30,"3,335",5.16%,57.79%,$0.00
/ja/kb/new-email-address,"5,829","4,872",00:04:22,"3,710",8.03%,67.70%,$0.00
/uk/kb/thunderbird-and-junk-spam-messages,"5,825","5,118",00:03:44,"5,100",55.80%,87.09%,$0.00
/fr/kb/presentation-chiffrement-bout-en-bout-thunderbird,"5,819","5,002",00:05:16,"4,131",12.65%,74.70%,$0.00
/ja/kb/unable-install-add-on-extension-theme-thunderbird,"5,802","4,541",00:03:30,"3,567",10.65%,62.98%,$0.00
/it/kb/creare-utilizzare-lista-distribuzione-thundebird,"5,795","5,274",00:06:53,"4,308",6.14%,82.52%,$0.00
/es/kb/instalar-thunderbird-en-ubuntu-linux,"5,729","4,293",00:04:03,"3,716",11.04%,65.70%,$0.00
/ru/kb/perehod-na-thunderbird-s-drugih-pochtovyh-klientov,"5,729","4,831",00:05:38,"4,111",5.72%,70.68%,$0.00
/es/kb/novedades-de-thunderbird-60?locale=es-ES&version=60.9.1&channel=release&os=WINNT&buildid=20191031083309,"5,723","4,771",00:05:06,"4,560",28.65%,80.88%,$0.00
/de/kb/anhange-verwenden,"5,683","4,850",00:03:31,"3,257",8.41%,64.46%,$0.00
/pl/kb/ignorowanie-watkow,"5,671","5,139",00:04:00,"4,602",21.44%,80.89%,$0.00
/lt/kb/thunderbird-and-junk-spam-messages,"5,652","4,163",00:04:59,"4,160",47.67%,73.28%,$0.00
/ja/kb/using-saved-searches,"5,651","5,256",00:03:49,"4,022",13.15%,73.35%,$0.00
/en-US/kb/quick-filter-toolbar,"5,640","5,265",00:03:15,"2,305",8.25%,61.47%,$0.00
/ja/kb/new-thunderbird-60?locale=ja&version=60.4.0&channel=release&os=WINNT&buildid=20181217101353,"5,639","4,983",00:06:26,"4,735",2.89%,83.90%,$0.00
/en-US/questions/thunderbird?show=all,"5,622","1,571",00:00:40,851,19.23%,15.81%,$0.00
/en-US/kb/message-tags,"5,621","5,206",00:04:09,"3,356",7.84%,64.05%,$0.00
/de/kb/addon-thunderbird-installieren,"5,620","4,760",00:04:59,"2,923",6.68%,68.31%,$0.00
/ja/kb/using-lightning-google-calendar,"5,612","4,005",00:04:32,"3,401",11.20%,63.26%,$0.00
/ru/kb/otpravka-i-poluchenie-soobshenij-v-thunderbird,"5,589","5,093",00:04:56,"4,250",6.68%,72.12%,$0.00
/es/kb/como-crear-usar-listas-correo,"5,551","5,106",00:06:18,"4,067",5.63%,80.27%,$0.00
/de/kb/nachrichten-feeds-und-blogs-abonnieren,"5,460","4,876",00:06:03,"4,234",8.22%,82.12%,$0.00
/de/kb/neu-thunderbird-60?locale=de&buildid=20181113231517&version=60.3.1&os=WINNT&channel=release,"5,452","5,127",00:07:58,"4,917",2.64%,90.55%,$0.00
/bg/products/thunderbird,"5,451","3,715",00:00:31,"3,620",75.52%,60.72%,$0.00
/it/kb/sincronizzazione-imap,"5,451","5,002",00:05:22,"2,955",5.41%,67.02%,$0.00
/ru/kb/kak-sozdat-i-ispolzovat-v-thunderbird-spiski-rassy,"5,408","4,928",00:06:59,"4,241",5.30%,82.06%,$0.00
/fa/kb/avoid-and-report-mozilla-tech-support-scams,"5,360","3,778",00:00:37,164,9.70%,14.35%,$0.00
/it/kb/aggiornamento-di-thunderbird,"5,357","4,456",00:02:04,"2,876",7.16%,51.35%,$0.00
/cs/kb/podpisy,"5,319","4,855",00:05:25,"3,935",5.16%,79.43%,$0.00
/de/kb/nachrichten-digital-signieren-und-verschlusseln,"5,314","4,352",00:03:18,"2,963",6.64%,59.75%,$0.00
/pt-PT/kb/thunderbird-e-mensagens-de-lixo-eletronico-e-correio-eletronico-nao-solicitado,"5,304","3,875",00:02:27,"3,844",52.24%,71.59%,$0.00
/zh-TW/questions/thunderbird?show=responded&filter=solution-provided,"5,287","5,287",00:00:00,"5,287",100.00%,100.00%,$0.00
/pl/kb/menedzer-profili-thunderbirda,"5,271","4,710",00:05:15,"3,496",4.31%,70.18%,$0.00
/en-US/products/thunderbird/install-migrate-and-update/thunderbird-versions-and-languages,"5,249","4,380",00:00:38,157,54.36%,26.71%,$0.00
/zh-CN/questions/thunderbird?mobile=0&owner=all&show=needs-attention&tagged=other,"5,247","5,247",00:00:00,"5,246",100.00%,100.00%,$0.00
/it/kb/messaggio-risposta-assenza,"5,212","4,362",00:03:10,"3,248",12.17%,77.38%,$0.00
/it/kb/utilizzare-piu-profili,"5,188","4,511",00:04:28,"1,820",6.14%,59.70%,$0.00
/pt-BR/products/thunderbird/install-migrate-and-update,"5,160","4,223",00:01:04,"2,891",61.94%,49.34%,$0.00
/es/kb/thunderbird-y-hotmail,"5,153","4,587",00:05:45,"4,138",20.11%,77.02%,$0.00
/ru/kb/ustanovka-thunderbird-na-linux,"5,131","4,011",00:04:41,"3,602",7.33%,70.77%,$0.00
/es/kb/actualizar-thunderbird,"5,127","4,285",00:02:08,"2,017",8.52%,45.80%,$0.00
/fr/kb/comment-personnaliser-les-barres-outils,"5,110","4,375",00:04:47,"2,683",5.15%,60.67%,$0.00
/ja/kb/uninstall-thunderbird,"5,076","4,477",00:06:52,"3,890",21.24%,75.75%,$0.00
/pt-BR/kb/threading-de-mensagens-no-thunderbird-mantenha-men,"5,069","4,432",00:04:42,"3,690",3.03%,78.02%,$0.00
/pl/kb/thunderbird-dodatki-faq,"5,066","4,532",00:03:57,"3,878",38.73%,79.00%,$0.00
/es/kb/usar-multiples-perfiles,"5,052","4,499",00:04:35,"2,435",5.53%,67.91%,$0.00
/sv/products/thunderbird/emails-thunderbird,"5,003","3,651",00:00:55,644,43.26%,25.34%,$0.00
/nl/kb/profielen-waar-thunderbird-gebruikersgegevens bewaart,"4,999","4,309",00:05:21,"2,439",5.62%,63.49%,$0.00
/en-US/kb/global-search,"4,982","4,615",00:03:13,"2,445",6.86%,61.02%,$0.00
/pt-BR/kb/organize-suas-mensagens-usando-filtros,"4,977","4,610",00:06:42,"4,076",4.61%,83.56%,$0.00
/nl/kb/automatische-accountconfiguratie,"4,957","4,138",00:03:20,"1,624",4.25%,52.71%,$0.00
/it/kb/gestione-profili-thunderbird,"4,953","4,386",00:04:50,"2,963",3.41%,65.07%,$0.00
/de/kb/zusammenfuhrung-pop-konten-zu-globalen-posteingang,"4,948","4,522",00:06:05,"3,134",4.89%,72.25%,$0.00
/ja/kb/thunderbird-and-hotmail,"4,946","4,234",00:05:45,"3,751",8.78%,76.51%,$0.00
/pl/kb/blokowanie-nadawcy,"4,943","4,482",00:05:16,"3,117",4.91%,79.57%,$0.00
/zh-CN/questions/thunderbird?show=all&mobile=0&tagged=other,"4,933","4,933",00:04:27,"4,933",99.98%,99.98%,$0.00
/en-US/kb/thunderbird-crashes,"4,916","4,199",00:01:31,"1,675",9.41%,32.02%,$0.00
/de/products/thunderbird/download-install-and-migration,"4,900","3,783",00:01:30,"2,839",33.03%,35.69%,$0.00
/fr/kb/proteger-thunderbird-avec-mot-de-passe-principal,"4,899","4,459",00:06:01,"2,025",5.54%,70.12%,$0.00
/it/kb/ignorare-discussioni,"4,898","4,165",00:03:24,"3,560",19.63%,64.15%,$0.00
/it/products/thunderbird/tips-and-tricks,"4,897","4,062",00:00:58,409,51.57%,26.87%,$0.00
/it/kb/installare-thunderbird-mac,"4,889","3,941",00:03:46,"3,712",19.53%,72.33%,$0.00
/it/kb/thunderbird-import,"4,878","4,285",00:03:57,"3,512",11.78%,69.60%,$0.00
/en-US/kb/maildir-thunderbird,"4,873","4,326",00:03:52,"2,509",8.18%,63.70%,$0.00
/pl/kb/skroty-klawiaturowe-thunderbird,"4,873","4,493",00:03:59,"3,629",6.14%,77.45%,$0.00
/it/products/thunderbird/customize-controls-options-and-add-ons,"4,864","3,674",00:00:58,398,40.62%,22.18%,$0.00
/pt-BR/kb/nao-e-possivel-enviar-mensagens,"4,856","4,197",00:05:35,"3,449",4.49%,69.60%,$0.00
/en-US/kb/faq-changing-imap-pop,"4,823","4,416",00:04:10,"1,533",18.37%,58.51%,$0.00
/en-US/kb/instant-messaging-and-chat,"4,805","4,397",00:04:10,"3,357",9.14%,70.03%,$0.00
/de/kb/was-ist-passiert-mit-den-thunderbird-menues,"4,804","4,380",00:04:18,"1,344",6.18%,58.26%,$0.00
/en-US/kb/vacation-response,"4,794","4,232",00:02:08,"1,326",12.48%,64.60%,$0.00
/de/kb/thunderbird-und-yahoo,"4,730","3,998",00:04:55,"2,226",8.08%,64.40%,$0.00
/fi/kb/filelink-palvelu-suurille-liitetiedostoille,"4,728","3,747",00:06:15,"3,525",11.63%,73.46%,$0.00
/en-US/kb/getting-started-thunderbird-main-window-supernova,"4,726","3,996",00:03:32,"1,513",4.88%,50.40%,$0.00
/nl/kb/handmatige-accountconfiguratie,"4,719","4,060",00:03:32,"2,062",4.99%,52.57%,$0.00
/en-US/kb/message-list-columns,"4,673","4,228",00:03:38,"1,930",7.94%,53.73%,$0.00
/en-US/kb/new-thunderbird-60?locale=en-US&version=60.3.0&channel=release&os=WINNT&buildid=20181030083531,"4,672","4,367",00:02:15,"3,348",3.64%,73.37%,$0.00
/pt-BR/kb/como-mudar-layout-thunderbird,"4,654","4,208",00:05:13,"3,397",4.79%,72.54%,$0.00
/fr/kb/impossible-lancer-profil-avec-ancienne-version,"4,636","3,764",00:03:14,"3,301",18.48%,63.83%,$0.00
/pl/kb/synchronizacja-imap,"4,629","4,319",00:05:55,"2,968",5.60%,71.92%,$0.00
/ja/kb/how-customize-new-mail-sound,"4,607","4,213",00:05:10,"3,639",12.92%,83.74%,$0.00
/zh-TW/questions/thunderbird?show=all,"4,600","4,600",00:03:27,"4,598",99.96%,99.96%,$0.00
/es/kb/instalar-thunderbird-en-mac-os,"4,595","3,648",00:03:13,"3,424",12.32%,71.56%,$0.00
/nl/kb/thunderbird-en-gmail,"4,584","3,720",00:04:12,"2,533",6.28%,57.79%,$0.00
/fr/kb/installer-thunderbird-sous-linux,"4,562","3,396",00:04:41,"2,838",6.83%,64.73%,$0.00
/en-US/kb/new-thunderbird-91,"4,554","4,225",00:02:27,"2,653",20.14%,65.00%,$0.00
/fr/kb/profils-la-ou-thunderbird-conserve-messages-et-aut?redirectslug=profils-thunderbird-conserve-donnees-utilisateur&redirectlocale=fr,"4,540","3,952",00:05:13,"3,368",7.20%,69.98%,$0.00
/nl/kb/faq-imap-naar-pop-wijzigen,"4,535","1,919",00:05:59,"1,472",14.47%,36.89%,$0.00
/ko/products/thunderbird,"4,519","3,071",00:00:44,"2,700",59.33%,50.90%,$0.00
/ja/kb/customizing-the-start-page,"4,513","4,077",00:04:34,"2,881",25.61%,70.06%,$0.00
/ru/kb/avtomaticheskaya-nastrojka-uchyotnoj-zapisi,"4,507","4,121",00:03:44,890,10.41%,58.49%,$0.00
/de/kb/kalender-exportieren-und-teilen,"4,505","4,011",00:05:14,"2,693",4.22%,73.14%,$0.00
/en-US/kb/new-thunderbird-102,"4,496","4,041",00:03:08,"1,552",13.74%,55.09%,$0.00
/de/kb/faq-aendern-imap-pop,"4,490","4,122",00:04:42,"2,195",5.19%,63.61%,$0.00
/de/kb/thunderbird-help-cannot-encrypt,"4,484","3,668",00:05:25,"3,156",19.51%,69.09%,$0.00
/ja/kb/new-thunderbird-52?locale=ja&version=52.3.0&os=WINNT&buildid=20170815040357,"4,484","4,145",00:01:09,"2,612",2.68%,56.31%,$0.00
/ja/kb/thunderbird-help-setup-account-e2ee,"4,472","3,359",00:05:07,"3,078",26.27%,62.86%,$0.00
/fr/kb/eviter-et-signaler-les-escroqueries-assistance-mozilla,"4,458","3,718",00:01:03,307,12.30%,31.18%,$0.00
/en-US/kb/find-what-version-thunderbird-you-are-using,"4,444","4,072",00:03:43,"1,644",7.99%,53.80%,$0.00
/fr/kb/profils-la-ou-thunderbird-conserve-messages-et-aut?redirectslug=profils-dans-thunderbird&redirectlocale=fr,"4,443","3,778",00:04:53,"2,825",5.02%,63.04%,$0.00
/pt-BR/kb/thunderbird-e-gmail,"4,438","3,834",00:04:54,"3,019",6.72%,68.30%,$0.00
/ja/kb/message-list-columns,"4,437","3,962",00:03:09,"2,036",16.39%,57.72%,$0.00
/pl/questions/new/thunderbird,"4,433","3,858",00:01:00,"2,791",67.88%,54.16%,$0.00
/fr/kb/installer-une-extension-sur-thunderbird,"4,423","3,811",00:05:08,"2,724",6.28%,71.83%,$0.00
/no/kb/fillenke-store-vedlegg,"4,421","2,943",00:03:23,"2,804",8.52%,61.00%,$0.00
/ca/products/thunderbird,"4,412","2,950",00:00:50,"2,783",65.39%,57.75%,$0.00
/fr/kb/nouvelle-adresse-electronique,"4,410","3,837",00:03:52,"2,035",7.04%,61.90%,$0.00
/pt-BR/products/thunderbird/emails-thunderbird/set-up-email-thunderbird,"4,405","3,578",00:01:08,"2,986",49.00%,44.31%,$0.00
/ru/kb/goryachie-klavishi-tb,"4,391","4,050",00:05:10,"3,207",6.96%,79.48%,$0.00
/de/kb/startseite-anpassen,"4,372","3,855",00:05:04,"2,775",4.65%,68.25%,$0.00
/da/kb/filelink-til-store-vedhaeftede-filer,"4,365","3,513",00:05:31,"3,283",8.86%,74.52%,$0.00
/zh-CN/questions/thunderbird?mobile=0&show=responded,"4,362","4,361",00:00:00,"4,359",99.98%,99.98%,$0.00
/pl/kb/wprowadzenie-do-szyfrowania-end-end-w-thunderbird,"4,350","3,837",00:06:25,"3,461",16.68%,81.36%,$0.00
/en-US/kb/how-use-attachments,"4,346","3,913",00:03:24,"2,139",10.51%,63.32%,$0.00
/it/kb/novita-thunderbird-60?locale=it&version=60.9.1&channel=release&os=WINNT&buildid=20191031083309,"4,344","3,870",00:05:42,"3,742",27.27%,86.74%,$0.00
/pl/kb/roznice-pomiedzy-imap-i-pop3,"4,329","4,074",00:04:54,"3,373",5.99%,81.24%,$0.00
/pl/kb/wysylanie-i-odbieranie-wiadomosci-w-thunderbirdzie,"4,319","4,016",00:04:54,"3,102",7.86%,72.45%,$0.00
/ja/kb/exporting-and-sharing-a-calendar,"4,317","3,388",00:04:19,"2,575",7.22%,61.73%,$0.00
/ja/kb/vacation-response,"4,271","3,605",00:04:05,"3,044",25.13%,79.07%,$0.00
/el/kb/sympty3h-fakelwn,"4,265","3,904",00:03:25,"3,875",42.01%,90.62%,$0.00
/ja/kb/introduction-to-e2e-encryption,"4,235","3,440",00:04:38,"2,555",13.31%,67.56%,$0.00
/it/kb/thunderbird-e-hotmail,"4,219","3,531",00:05:23,"3,186",14.56%,72.69%,$0.00
/de/kb/mit-themes-das-aussehen-von-thunderbird-andern,"4,210","3,965",00:05:54,"3,155",8.14%,79.03%,$0.00
/ja/kb/installing-thunderbird-linux,"4,201","2,924",00:04:29,"2,612",11.32%,62.75%,$0.00
/de/kb/neue-e-mail-adresse,"4,169","3,697",00:03:27,"2,517",6.56%,60.78%,$0.00
/ja/kb/thunderbird-calendar-integration,"4,165","3,608",00:04:13,"3,495",56.11%,82.67%,$0.00
/ja/kb/faq-changing-imap-pop,"4,162","3,756",00:04:59,"1,363",8.80%,62.93%,$0.00
/zh-CN/questions/thunderbird?show=all&mobile=0,"4,130","4,130",00:00:00,"4,130",100.00%,100.00%,$0.00
/de/kb/neuerungen-thunderbird-version-102,"4,118","3,665",00:03:25,"1,195",7.89%,59.18%,$0.00
/ja/kb/make-thunderbird-default-mail-client,"4,104","3,636",00:05:00,"2,965",12.03%,75.95%,$0.00
/pl/kb/jak-zmienic-uklad-paneli-thunderbirda,"4,089","3,770",00:04:49,"3,074",4.23%,72.44%,$0.00
/en-US/kb/policies-extensions-locked,"4,083","2,939",00:03:22,"2,557",19.52%,63.53%,$0.00
/en-US/kb/keyboard-shortcuts-searching,"4,050","3,828",00:02:21,"3,201",25.07%,84.25%,$0.00
/en-US/products/thunderbird/download-install-and-migration,"4,048","3,394",00:01:16,"2,278",44.82%,41.85%,$0.00
/fr/kb/basculer-du-protocole-imap-vers-le-protocole-pop,"4,045","3,722",00:05:25,"2,100",10.54%,72.04%,$0.00
/ja/kb/new-thunderbird-60?locale=ja&version=60.6.1&channel=release&os=WINNT&buildid=20190325011617,"4,033",968,00:02:35,912,4.28%,22.49%,$0.00
/sv/products/thunderbird/emails-thunderbird/set-up-email-thunderbird,"4,032","2,421",00:01:01,"1,656",29.43%,25.99%,$0.00
/zh-TW/questions/thunderbird,"4,026","4,024",00:00:52,"4,014",100.00%,99.80%,$0.00
/en-US/kb/new-thunderbird-60?locale=en-US&version=60.7.2&channel=release&os=WINNT&buildid=20190620083217,"4,014","3,661",00:03:50,"3,622",33.23%,90.01%,$0.00
/de/kb/neu-thunderbird-60?locale=de&buildid=20181128113928&version=60.3.2&os=WINNT&channel=release,"4,009","3,832",00:03:59,"3,417",0.91%,86.66%,$0.00
/en-US/kb/switching-folder-pane-view,"4,002","3,735",00:04:25,"1,928",8.08%,57.72%,$0.00
/de/kb/neu-bei-thunderbird-520?locale=de&buildid=20170509142926&version=52.1.1&os=WINNT,"3,974","3,778",00:00:43,"2,067",0.97%,49.30%,$0.00
/fr/products/thunderbird/learn-basics-get-started,"3,970","2,864",00:01:36,"2,417",40.84%,38.79%,$0.00
/it/products/thunderbird/contacts-thunderbird,"3,969","2,987",00:00:50,238,40.27%,22.65%,$0.00
/de/kb/konfigurationsmoglichkeiten-fur-anlagen,"3,961","3,443",00:04:23,"2,996",7.80%,68.95%,$0.00
/de/kb/thunderbird-konfiguration-bearbeiten,"3,933","3,650",00:05:19,"2,016",3.67%,65.19%,$0.00
/es/kb/cambiar-thunderbird-desde-windows-o-desde-aplicaci,"3,921","3,184",00:05:12,"2,507",6.46%,67.48%,$0.00
/nl/kb/wachtwoordenbeheerder-onthouden-verwijderen-tb,"3,914","3,365",00:06:16,"1,954",4.76%,70.80%,$0.00
/fr/kb/exporter-et-partager-un-agenda-lightning,"3,896","3,367",00:05:00,"2,186",5.08%,70.17%,$0.00
/pl/kb/automatyczna-odpowiedz-na-czas-nieobecnosci,"3,860","3,422",00:04:09,"2,654",16.80%,82.46%,$0.00
/ja/kb/new-thunderbird-45?locale=ja&version=45.8.0&os=WINNT&buildid=20170305125302,"3,843","3,477",00:01:29,"2,194",1.14%,57.35%,$0.00
/ja/kb/what-mozilla-maintenance-service,"3,818","3,425",00:03:57,"3,011",10.54%,79.23%,$0.00
/de/kb/ordner-probleme-thunderbirds-konten-einstellungen,"3,806","3,610",00:05:08,"2,587",5.57%,70.05%,$0.00
/es/kb/accesos-directos-de-teclado,"3,800","3,025",00:03:56,"2,274",8.79%,64.55%,$0.00
/de/kb/die-globale-suchdatenbankdatei-neu-erstellen,"3,793","3,028",00:02:55,"1,604",4.32%,51.89%,$0.00
/ja/kb/thunderbird-software-update-failed,"3,786","3,216",00:03:42,"1,996",8.85%,59.14%,$0.00
/es/kb/configuracion-automatica-de-las-cuentas,"3,735","3,301",00:03:19,767,11.07%,54.11%,$0.00
/en-US/kb/inviting-other-people-events,"3,730","3,210",00:03:20,"2,532",8.81%,60.99%,$0.00
/de/kb/was-ist-der-mozilla-wartungsservice,"3,702","3,412",00:03:55,"2,546",7.62%,73.85%,$0.00
/fi/products/thunderbird/emails-thunderbird,"3,681","2,703",00:00:56,494,36.95%,20.89%,$0.00
/en-US/kb/upgrading-older-version-thunderbird,"3,679","3,175",00:02:43,434,11.85%,50.50%,$0.00
/en-US/kb/unify-your-pop-email-accounts-global-inbox,"3,674","3,361",00:04:58,"1,851",6.02%,58.79%,$0.00
/nl/kb/thunderbird-bijwerken,"3,658","2,955",00:02:16,863,3.57%,38.35%,$0.00
/ja/kb/digitally-signing-and-encrypting-messages,"3,650","2,938",00:03:23,"1,850",9.84%,56.19%,$0.00
/de/kb/schnellfilterleiste,"3,641","3,428",00:04:11,"2,265",5.48%,73.06%,$0.00
/zh-CN/products/thunderbird/install-migrate-and-update,"3,640","2,875",00:01:01,"1,753",53.28%,39.81%,$0.00
/it/kb/passare-da-account-pop-a-imap,"3,639","3,199",00:04:45,"1,947",7.65%,65.24%,$0.00
/fr/kb/installer-themes-thunderbird,"3,622","3,341",00:05:34,"2,581",6.27%,77.69%,$0.00
/ru/kb/izmenenie-protokola-uchetnoj-zapisi-pop-na-imap,"3,621","3,210",00:04:17,"2,142",6.63%,65.23%,$0.00
/pl/kb/opcje-konfiguracyjne-dla-zalacznikow,"3,619","3,020",00:03:41,"2,620",7.13%,61.34%,$0.00
/ru/kb/chto-oznachaet-vlozhenie-winmaildat,"3,614","3,263",00:06:18,"3,191",7.42%,88.05%,$0.00
/ru/kb/ustanovka-thunderbird-na-windows,"3,592","3,015",00:02:36,"1,687",12.89%,64.37%,$0.00
/fr/kb/thunderbird-aide-configuration-compte-e2ee,"3,589","2,971",00:05:28,"2,598",8.61%,70.52%,$0.00
/de/kb/globale-suche,"3,579","3,326",00:03:51,"2,392",4.47%,71.19%,$0.00
/cs/products/thunderbird/emails-thunderbird,"3,570","2,740",00:00:51,334,64.22%,22.13%,$0.00
/es/kb/thunderbird-import,"3,569","3,149",00:04:11,"2,719",11.62%,72.88%,$0.00
/cs/kb/automaticka-odpoved-v-nepritomnosti,"3,568","2,768",00:03:00,"2,099",11.06%,64.41%,$0.00
/it/kb/come-utilizzare-calendario-google-lightning,"3,553","2,585",00:04:01,"2,095",7.63%,62.12%,$0.00
/bg/kb/thunderbird-and-junk-spam-messages,"3,552","3,088",00:05:12,"3,072",54.46%,85.90%,$0.00
/pl/kb/thunderbird-domyslnym-programem-pocztowym,"3,547","3,264",00:06:39,"2,932",6.89%,81.11%,$0.00
/ja/kb/using-identities,"3,546","3,292",00:04:38,"2,341",13.09%,75.72%,$0.00
/en-US/kb/unable-install-add-on-extension-theme-thunderbird,"3,531","3,014",00:04:28,"2,358",10.47%,67.18%,$0.00
/pl/kb/thunderbird-uzywanie-wielu-profili,"3,530","3,131",00:04:13,"1,383",5.49%,62.75%,$0.00
/sr/kb/thunderbird-and-junk-spam-messages,"3,527","2,539",00:03:05,"2,527",44.76%,71.08%,$0.00
/pt-BR/kb/atualize-o-thunderbird,"3,510","2,997",00:01:19,"1,226",7.50%,41.42%,$0.00
/ja/kb/configuration-options-attachments,"3,509","3,073",00:04:54,"2,523",13.34%,73.27%,$0.00
/ru/kb/kak-izmenit-raspolozhenie-v-thunderbird,"3,509","3,171",00:05:11,"2,610",6.32%,72.81%,$0.00
/nl/kb/berichtconversaties-thunderbird-berichten-gegroepeerd,"3,504","3,180",00:06:14,"2,092",3.11%,81.99%,$0.00
/de/kb/abwesenheitsnotiz,"3,497","2,996",00:02:27,895,16.05%,74.52%,$0.00
/it/kb/invio-e-ricezione-dei-messaggi-thunderbird,"3,497","3,125",00:04:28,"2,343",6.90%,66.74%,$0.00
/ru/products/thunderbird/tips-and-tricks,"3,489","2,960",00:01:03,420,55.69%,27.83%,$0.00
/sv/kb/installera-thunderbird-windows,"3,472","2,625",00:02:38,"1,858",12.59%,55.39%,$0.00
/de/products/thunderbird/fix-slowness-crashing-error-messages-and-other-problems/thunderbird-slow-or-stops-working,"3,471","2,911",00:01:26,"2,726",39.80%,42.87%,$0.00
/de/products/thunderbird/how,"3,462","2,469",00:01:41,"2,078",35.44%,37.52%,$0.00
/ja/kb/automatic-conversion-google-mail-accounts-oauth20,"3,459","3,093",00:05:32,"2,054",10.13%,72.77%,$0.00
/nl/products/thunderbird/tips-and-tricks,"3,455","2,890",00:01:01,177,46.43%,23.62%,$0.00
/de/kb/wie-erstelle-ich-ein-bildschirmfoto-meines-problems,"3,446","3,103",00:03:13,"2,226",6.19%,73.53%,$0.00
/it/kb/richiesta-autorizzazione-estensioni-thunderbird,"3,440","2,885",00:05:09,"2,558",25.07%,77.65%,$0.00
/en-US/kb/advanced-panel-settings-in-thunderbird,"3,424","3,152",00:02:46,979,17.76%,49.50%,$0.00
/nl/kb/overstappen-thunderbird,"3,411","2,688",00:05:17,"1,920",4.74%,61.89%,$0.00
/en-US/kb/how-customize-new-mail-sound,"3,408","3,191",00:05:00,"2,462",10.39%,76.03%,$0.00
/de/kb/neu-thunderbird-60?locale=de&buildid=20181217101353&version=60.4.0&os=WINNT&channel=release,"3,404","2,957",00:04:09,"2,547",4.67%,74.35%,$0.00
/da/products/thunderbird/emails-thunderbird,"3,403","2,533",00:00:56,247,33.06%,19.25%,$0.00
/sl/kb/filelink-za-velike-priponke,"3,394","2,799",00:05:24,"2,653",16.18%,77.75%,$0.00
/zh-CN/kb/Thunderbird和垃圾消息,"3,394","2,917",00:02:45,"2,642",30.67%,78.05%,$0.00
/fr/kb/editeur-de-configuration,"3,386","2,970",00:03:52,"1,517",5.92%,58.48%,$0.00
/nl/kb/uw-berichten-ordenen-filters-gebruiken,"3,381","2,903",00:03:34,"1,760",5.72%,64.06%,$0.00
/ja/kb/changing-calendar-preferences,"3,380","2,950",00:03:31,"1,812",13.14%,58.25%,$0.00
